CASEID,YEAR,ID,VERSION,COMPWT,SEX,AGE,RACE,SRCBELT,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,WEBTV,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
52673,2008,1653,2,3.20000000000000018e+00,2,57,1,6, 1, 1,18,0,1,0,1, 1,11,-1.0,12, 0,1,0,0,0, -1,-1,0, -1,-1
52674,2008,1654,2,8.80000000000000004e-01,1,45,1,6, 1, 2, 0,0,2,0,2, 1,12,26.5,11, 0,9,0,0,0, -1,-1,0, -1,-1
52675,2008,1655,3,8.80000000000000004e-01,1,40,1,6, 2, 1,22,0,1,0,1, 2,12,53.4,12,12,1,0,0,0, -1,-1,0, -1,-1
52676,2008,1656,3,4.40000000000000002e-01,1,74,1,6, 2, 2, 0,0,2,0,2, 0,12,37.3,10, 1,0,0,0,0, -1,-1,0, -1,-1
52677,2008,1657,3,8.80000000000000004e-01,1,65,1,6, 1, 1,35,0,1,0,1, 1,12,37.3,12,12,0,0,0,0, -1,-1,0, -1,-1
52678,2008,1658,3,4.40000000000000002e-01,2,37,1,6, 1, 1,33,0,1,0,1, 0,12,30.8,12,12,2,0,0,0, -1,-1,0, -1,-1
52679,2008,1659,1,4.40000000000000002e-01,2,75,1,6, 1, 1,22,0,0,0,0, 0,15,50.7, 9, 0,2,0,0,0, -1,-1,0, -1,-1
52680,2008,1660,1,1.07000000000000006e+00,2,22,1,6, 1, 1,38,0,0,0,0, 0,13,33.9, 8, 1,1,0,0,0, -1,-1,0, -1,-1
52681,2008,1661,1,4.40000000000000002e-01,1,47,1,6, 1, 1,60,0,0,0,0, 0,11,32.3,12,12,2,0,0,0, -1,-1,0, -1,-1
52682,2008,1662,2,8.80000000000000004e-01,1,29,1,6, 1, 1,60,0,1,0,1, 1,16,45.8,12,12,1,0,0,0, -1,-1,0, -1,-1
52683,2008,1663,3,8.80000000000000004e-01,1,53,1,6, 2, 1,22,0,1,0,1, 2,12,32.9,12,12,0,0,0,0, -1,-1,0, -1,-1
52684,2008,1664,3,2.14000000000000012e+00,2,43,1,6, 1, 2, 0,0,2,0,2, 1,12,51.9,12,12,0,0,0,0, -1,-1,0, -1,-1
52685,2008,1665,3,8.80000000000000004e-01,2,54,1,6, 2, 2, 0,0,2,0,2, 4,13,38.9,12, 5,0,0,0,0, -1,-1,0, -1,-1
52686,2008,1666,3,4.40000000000000002e-01,2,64,1,6, 2, 2, 0,0,7,0,2, 0,12,29.3,11,11,1,0,0,0, -1,-1,0, -1,-1
52687,2008,1667,3,8.80000000000000004e-01,2,60,1,5, 1, 1,18,0,1,0,1, 1,11,17.1, 9, 0,1,0,0,0, -1,-1,0, -1,-1
52688,2008,1668,3,1.31000000000000005e+00,1,36,2,5, 1, 1,18,0,8,0,1, 0,12,49.9,12,12,0,0,0,0, -1,-1,0, -1,-1
52689,2008,1669,2,1.31000000000000005e+00,1,31,1,5, 4, 1,18,0,8,0,1, 0,15,43.4,12,12,1,0,0,0, -1,-1,0, -1,-1
52690,2008,1670,2,4.40000000000000002e-01,1,56,1,5, 1, 1,18,0,1,0,1, 0, 9,33.6, 9, 0,2,0,0,0, -1,-1,0, -1,-1
52691,2008,1671,3,2.14000000000000012e+00,1,34,1,5, 1, 1,14,0,1,0,1, 1,20,31.4,12,12,0,0,0,0, -1,-1,0, -1,-1
52692,2008,1672,2,8.80000000000000004e-01,2,47,1,5, 1, 1,18,0,1,0,1, 0,12,50.7,12,12,1,0,0,0, -1,-1,0, -1,-1
52693,2008,1673,1,4.40000000000000002e-01,2,38,1,5, 1, 1,60,0,0,0,0, 0,15,60.6,12,12,1,0,0,0, -1,-1,0, -1,-1
52694,2008,1674,1,1.75000000000000000e+00,2,47,2,5, 1, 1,18,0,0,0,0, 1,14,50.7,12,12,1,0,0,0, -1,-1,0, -1,-1
52695,2008,1675,3,1.31000000000000005e+00,2,65,1,5, 1, 1,18,0,1,0,1, 1,12,33.1, 9, 6,2,0,0,0, -1,-1,0, -1,-1
52696,2008,1676,2,4.40000000000000002e-01,2,51,1,5, 1, 1,18,0,1,0,1, 0, 8,-1.0, 6, 0,2,0,0,0, -1,-1,0, -1,-1
52697,2008,1677,3,8.80000000000000004e-01,1,66,1,5, 1, 1,99,0,1,0,1, 1,16,37.7,12, 0,0,0,0,0, -1,-1,0, -1,-1
52698,2008,1678,1,1.75000000000000000e+00,2,81,1,5, 1, 1,60,0,0,0,0, 1,12,38.0,12, 9,1,0,0,0, -1,-1,0, -1,-1
52699,2008,1679,1,1.31000000000000005e+00,2,63,1,5, 1, 1,60,0,0,0,0, 1,12,43.7,10, 0,1,0,0,0, -1,-1,0, -1,-1
52700,2008,1680,1,1.31000000000000005e+00,2,54,1,5, 1, 1,60,0,0,0,0, 1, 9,32.3,12, 0,1,0,0,0, -1,-1,0, -1,-1
52701,2008,1681,2,8.80000000000000004e-01,1,51,1,5, 1, 1,18,0,1,0,1, 1,12,63.2,12,12,2,0,0,0, -1,-1,0, -1,-1
52702,2008,1682,1,4.40000000000000002e-01,2,21,2,3, 1, 1,10,0,0,0,0, 0,10,26.7, 3, 3,2,0,0,0, -1,-1,0, -1,-1
52703,2008,1683,1,1.31000000000000005e+00,2,21,2,3, 4, 4, 0,0,0,0,0, 0,11,26.7,12,11,1,0,0,0, -1,-1,0, -1,-1
52704,2008,1684,3,1.75000000000000000e+00,1,31,1,3, 1, 1,10,0,1,0,1, 0,11,26.5,12, 5,0,0,0,0, -1,-1,0, -1,-1
52705,2008,1685,1,4.40000000000000002e-01,1,52,1,3, 1, 1,14,0,0,0,0, 0,16,73.3,12, 0,1,0,0,0, -1,-1,0, -1,-1
52706,2008,1686,1,2.14000000000000012e+00,2,19,1,3, 1, 1,14,0,0,0,0, 0,12,60.5,10, 0,1,0,0,0, -1,-1,0, -1,-1
52707,2008,1687,3,8.80000000000000004e-01,1,24,1,3, 4, 4, 0,0,7,0,7, 0,12,29.4, 9,10,0,0,0,0, -1,-1,0, -1,-1
52708,2008,1688,1,4.40000000000000002e-01,1,74,1,6, 1, 1,18,0,0,0,0, 0, 8,24.2, 9, 0,2,0,0,0, -1,-1,0, -1,-1
52709,2008,1689,3,4.40000000000000002e-01,2,51,1,6, 1, 1,14,0,1,0,1, 0,12,45.7,11,11,0,0,0,0, -1,-1,0, -1,-1
52710,2008,1690,1,2.14000000000000012e+00,2,50,1,6, 1, 2, 0,0,0,0,0, 1,17,26.4,13,13,1,0,0,0, -1,-1,0, -1,-1
52711,2008,1691,3,8.80000000000000004e-01,1,35,1,6, 1, 1,14,0,1,0,1, 1,12,49.6,12,12,1,0,0,0, -1,-1,0, -1,-1
52712,2008,1692,2,8.80000000000000004e-01,2,67,1,6, 1, 1,22,0,1,0,1, 1,14,58.3,12, 0,1,0,0,0, -1,-1,0, -1,-1
52713,2008,1693,1,4.40000000000000002e-01,1,29,1,6, 2, 2, 0,0,0,0,0, 0,13,20.1, 9, 9,2,0,0,0, -1,-1,0, -1,-1
52714,2008,1694,2,1.31000000000000005e+00,2,52,1,5, 1, 1,14,0,1,0,1, 1, 9,29.3,12, 0,2,0,0,0, -1,-1,0, -1,-1
52715,2008,1695,1,8.80000000000000004e-01,1,35,2,5, 1, 1,18,0,0,0,0, 1,12,31.9,12, 0,1,0,0,0, -1,-1,0, -1,-1
52716,2008,1696,3,4.40000000000000002e-01,2,87,1,5, 1, 1,14,0,1,0,1, 0, 7,17.6,98, 0,0,0,0,0, -1,-1,0, -1,-1
52717,2008,1697,3,4.40000000000000002e-01,1,54,1,5, 1, 1,14,0,7,0,1, 0,12,31.5, 7, 0,0,0,0,0, -1,-1,0, -1,-1
52718,2008,1698,3,4.40000000000000002e-01,2,44,1,5, 1, 1,14,0,1,0,1, 0,16,37.7,12,12,0,0,0,0, -1,-1,0, -1,-1
52719,2008,1699,3,8.80000000000000004e-01,2,55,1,5, 1, 1,14,0,1,0,1, 1,16,73.2,12,12,1,0,0,0, -1,-1,0, -1,-1
52720,2008,1700,3,8.80000000000000004e-01,1,66,1,5, 4, 1,18,0,1,0,1, 1,12,27.7,98, 0,0,0,0,0, -1,-1,0, -1,-1
52721,2008,1701,1,4.40000000000000002e-01,1,69,1,5, 1, 1,60,0,0,0,0, 0,14,31.5, 8, 0,2,0,0,0, -1,-1,0, -1,-1
52722,2008,1702,3,4.40000000000000002e-01,2,56,1,5, 1, 1,18,0,1,0,1, 0, 7,33.1, 3, 0,0,0,0,0, -1,-1,0, -1,-1
52723,2008,1703,2,4.40000000000000002e-01,2,49,1,5, 1, 1,70,0,1,0,1, 0,12,38.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52724,2008,1704,1,8.80000000000000004e-01,2,46,1,5, 1, 1,70,0,0,0,0, 4,13,38.5,12,11,1,0,0,0, -1,-1,0, -1,-1
52725,2008,1705,2,1.75000000000000000e+00,1,50,1,5, 1, 1,14,0,1,0,1, 1,17,29.4,12,12,1,0,0,0, -1,-1,0, -1,-1
52726,2008,1706,2,8.80000000000000004e-01,2,66,1,5, 1, 1,60,0,1,0,1, 1,12,27.7,12, 0,1,0,0,0, -1,-1,0, -1,-1
52727,2008,1707,1,1.31000000000000005e+00,1,19,1,5, 1, 1,14,0,0,0,0, 0,12,44.7,12, 9,1,0,0,0, -1,-1,0, -1,-1
52728,2008,1708,2,8.80000000000000004e-01,2,58,1,5, 1, 1,14,0,1,0,1, 1,11,22.5,12, 4,2,0,0,0, -1,-1,0, -1,-1
52729,2008,1709,2,1.31000000000000005e+00,2,48,1,5, 1, 1,14,0,1,0,1, 0,14,27.5,12,10,1,0,0,0, -1,-1,0, -1,-1
52730,2008,1710,1,4.40000000000000002e-01,1,71,1,5, 1, 1,98,0,0,0,0, 0,13,33.1,13, 0,2,0,0,0, -1,-1,0, -1,-1
52731,2008,1711,2,8.80000000000000004e-01,1,31,1,5, 1, 1,18,0,1,0,1, 1,12,32.3,11, 0,1,0,0,0, -1,-1,0, -1,-1
52732,2008,1712,1,4.40000000000000002e-01,2,66,1,5, 1, 1,18,0,0,0,0, 0,12,35.1, 2, 0,2,0,0,0, -1,-1,0, -1,-1
52733,2008,1713,2,4.40000000000000002e-01,2,45,1,5,12, 2, 0,0,2,0,2, 0,16,31.4,12,12,2,0,0,0, -1,-1,0, -1,-1
52734,2008,1714,1,8.80000000000000004e-01,2,69,1,5, 1, 1,14,0,0,0,0, 1,12,92.3,12, 0,1,0,0,0, -1,-1,0, -1,-1
52735,2008,1715,2,3.20000000000000018e+00,2,49,1,5, 1, 1,22,0,7,0,1, 1,14,33.3,13,13,1,0,0,0, -1,-1,0, -1,-1
52736,2008,1716,3,1.07000000000000006e+00,1,68,1,5, 1, 1,14,0,1,0,1, 0,14,-1.0,13,13,0,0,0,0, -1,-1,0, -1,-1
52737,2008,1717,3,8.80000000000000004e-01,2,55,1,5, 1, 1,18,0,1,0,1, 1,10,29.3,12,10,1,0,0,0, -1,-1,0, -1,-1
52738,2008,1718,1,8.80000000000000004e-01,2,59,1,5, 1, 1,18,0,0,0,0, 1,12,26.7,13,13,1,0,0,0, -1,-1,0, -1,-1
52739,2008,1719,1,8.80000000000000004e-01,2,36,1,6, 1, 1,18,0,0,0,0, 1,11,22.9,12, 0,2,0,0,0, -1,-1,0, -1,-1
52740,2008,1720,1,4.40000000000000002e-01,1,21,1,6, 1, 1,18,0,0,0,0, 0, 8,-1.0,98,99,2,0,0,0, -1,-1,0, -1,-1
52741,2008,1721,2,8.80000000000000004e-01,2,21,1,6, 1, 1,60,0,8,0,1, 1,11,37.7,10, 0,2,0,0,0, -1,-1,0, -1,-1
52742,2008,1722,3,8.80000000000000004e-01,1,80,1,6, 1, 1,18,0,1,0,1, 1, 7,64.1,11, 0,0,0,0,0, -1,-1,0, -1,-1
52743,2008,1723,3,8.80000000000000004e-01,2,51,1,5, 1, 1,18,0,1,0,1, 0, 9,29.1, 9, 0,2,0,0,0, -1,-1,0, -1,-1
52744,2008,1724,1,8.80000000000000004e-01,1,66,1,5, 1, 1,48,0,0,0,0, 1,12,78.0,12,12,2,0,0,0, -1,-1,0, -1,-1
52745,2008,1725,3,1.07000000000000006e+00,2,62,1,5, 1, 1,18,0,1,0,7, 0, 6,21.2, 9, 0,0,0,0,0, -1,-1,0, -1,-1
52746,2008,1726,3,8.80000000000000004e-01,2,50,1,5,11, 1,18,0,1,0,1,11,12,38.0,12, 0,0,0,0,0, -1,-1,0, -1,-1
52747,2008,1727,2,1.07000000000000006e+00,1,76,1,5, 1, 1,14,0,1,0,1, 0,12,32.3,13,98,1,0,0,0, -1,-1,0, -1,-1
52748,2008,1728,3,1.31000000000000005e+00,2,49,1,6, 1, 1,60,0,7,0,1, 4,16,26.5,12, 0,0,0,0,0, -1,-1,0, -1,-1
52749,2008,1729,2,4.40000000000000002e-01,1,44,1,6, 1, 1,38,0,1,0,1, 0,15,73.3,12,12,1,0,0,0, -1,-1,0, -1,-1
52750,2008,1730,1,8.80000000000000004e-01,2,37,1,6, 1, 2, 0,0,0,0,0, 1,16,62.5,12, 5,1,0,0,0, -1,-1,0, -1,-1
52751,2008,1731,3,2.14000000000000012e+00,1,59,1,6,11, 4, 0,0,7,0,7,11,12,22.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52752,2008,1732,3,7.29999999999999982e-01,2,52,1,6, 1, 1,50,0,1,0,1, 0,16,84.7,12,12,0,0,0,0, -1,-1,0, -1,-1
52753,2008,1733,3,1.78000000000000003e+00,1,82,1,6, 2, 2, 0,0,2,0,2, 0,10,81.0,12, 0,0,0,0,0, -1,-1,0, -1,-1
52754,2008,1734,1,8.80000000000000004e-01,1,67,1,6, 4, 1,14,0,0,0,0, 1,14,83.7,12, 0,1,0,0,0, -1,-1,0, -1,-1
52755,2008,1735,1,8.80000000000000004e-01,1,47,1,6, 1, 1,18,0,0,0,0, 2,16,63.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52756,2008,1736,2,8.80000000000000004e-01,2,44,1,6, 1, 1,14,0,7,0,1, 1,18,50.5,12, 0,1,0,0,0, -1,-1,0, -1,-1
52757,2008,1737,1,3.20000000000000018e+00,1,56,1,3, 4, 1,28,0,0,0,0, 1,12,30.4,12,12,8,0,0,0, -1,-1,0, -1,-1
52758,2008,1738,2,8.80000000000000004e-01,1,41,1,3, 1, 1,18,0,1,0,1, 1,20,-1.0,12,12,1,0,0,0, -1,-1,0, -1,-1
52759,2008,1739,2,8.80000000000000004e-01,1,50,1,6, 4, 1,70,0,1,0,1, 2,12,83.7,12,12,1,0,0,0, -1,-1,0, -1,-1
52760,2008,1740,1,8.80000000000000004e-01,1,81,1,6, 1, 1,18,0,0,0,0, 1,11,26.5, 3, 2,2,0,0,0, -1,-1,0, -1,-1
52761,2008,1741,1,4.40000000000000002e-01,1,68,1,6, 1, 1,28,0,0,0,0, 0, 9,34.2, 1, 0,2,0,0,0, -1,-1,0, -1,-1
52762,2008,1742,1,8.80000000000000004e-01,1,44,1,6, 1, 1,32,0,0,0,0, 1,18,81.0,12,12,1,0,0,0, -1,-1,0, -1,-1
52763,2008,1743,1,2.14000000000000012e+00,2,51,1,6, 1, 1,32,0,0,0,0, 1,14,57.1,12, 0,1,0,0,0, -1,-1,0, -1,-1
52764,2008,1744,1,8.80000000000000004e-01,1,36,1,6,10, 2, 0,0,0,0,0,10,16,63.5,13,13,1,0,0,0, -1,-1,0, -1,-1
52765,2008,1745,1,8.80000000000000004e-01,1,47,1,6, 1, 1,60,0,0,0,0, 0,12,48.6,12,12,2,0,0,0, -1,-1,0, -1,-1
52766,2008,1746,1,8.80000000000000004e-01,2,43,1,6, 1, 1,60,0,0,0,0, 1,12,38.4,12,11,1,0,0,0, -1,-1,0, -1,-1
52767,2008,1747,1,4.40000000000000002e-01,2,60,2,6, 1, 1,20,0,0,0,0, 0,10,-1.0,11,99,2,0,0,0, -1,-1,0, -1,-1
52768,2008,1748,3,8.80000000000000004e-01,1,52,1,6, 1, 1,60,0,1,0,1, 1,11,31.5,12,12,0,0,0,0, -1,-1,0, -1,-1
52769,2008,1749,3,8.80000000000000004e-01,2,40,1,6, 1, 1,40,0,7,0,1, 1,16,76.4,12,12,0,0,0,0, -1,-1,0, -1,-1
52770,2008,1750,2,4.40000000000000002e-01,2,70,1,6, 1, 1,12,0,1,0,1, 0,12,48.5,11, 0,2,0,0,0, -1,-1,0, -1,-1
52771,2008,1751,2,4.40000000000000002e-01,2,57,1,6, 1, 1,22,0,1,0,1, 0,14,-1.0,12,99,2,0,0,0, -1,-1,0, -1,-1
52772,2008,1752,2,8.80000000000000004e-01,2,41,1,6, 1, 1,60,0,1,0,1, 1,17,73.2,12,11,1,0,0,0, -1,-1,0, -1,-1
52773,2008,1753,1,4.40000000000000002e-01,1,34,2,6, 1, 1,18,0,0,0,0, 0,14,31.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52774,2008,1754,1,4.40000000000000002e-01,1,28,1,6, 1, 1,60,0,0,0,0, 0,16,-1.0,12,99,2,0,0,0, -1,-1,0, -1,-1
52775,2008,1755,2,4.40000000000000002e-01,2,48,1,6, 1, 1,18,0,1,0,1, 0,13,-1.0,10,99,1,0,0,0, -1,-1,0, -1,-1
52776,2008,1756,2,8.80000000000000004e-01,1,22,1,6, 1, 1,14,0,1,0,1, 1,13,63.5,12,11,1,0,0,0, -1,-1,0, -1,-1
52777,2008,1757,2,8.80000000000000004e-01,2,22,1,6, 1, 1,14,0,1,0,1, 1,15,35.2,12, 0,1,0,0,0, -1,-1,0, -1,-1
52778,2008,1758,2,1.31000000000000005e+00,2,48,2,6, 1, 1,10,0,1,0,1, 0,12,-1.0,12,99,1,0,0,0, -1,-1,0, -1,-1
52779,2008,1759,2,8.80000000000000004e-01,1,67,1,6, 1, 4, 0,0,8,0,1, 1,12,37.2,12, 0,2,0,0,0, -1,-1,0, -1,-1
52780,2008,1760,3,8.80000000000000004e-01,2,55,1,6, 1, 1,60,0,1,0,1, 1,15,43.7,12,11,0,0,0,0, -1,-1,0, -1,-1
52781,2008,1761,3,8.80000000000000004e-01,2,37,2,6, 1, 1,11,0,1,0,1, 0,12,27.5, 9, 9,2,0,0,0, -1,-1,0, -1,-1
52782,2008,1762,3,8.80000000000000004e-01,2,64,2,6, 1, 1,22,0,8,0,1, 1,12,27.5,11, 0,0,0,0,0, -1,-1,0, -1,-1
52783,2008,1763,3,4.40000000000000002e-01,2,46,2,6, 1, 1,18,0,1,0,1, 0,10,27.5, 6, 0,0,0,0,0, -1,-1,0, -1,-1
52784,2008,1764,2,4.40000000000000002e-01,1,68,2,6, 1, 1,18,0,1,0,1, 0,12,32.7, 9, 0,1,0,0,0, -1,-1,0, -1,-1
52785,2008,1765,2,1.75000000000000000e+00,1,45,2,6, 1, 1,18,0,1,0,1, 1,12,-1.0,12,99,1,0,0,0, -1,-1,0, -1,-1
52786,2008,1766,1,8.80000000000000004e-01,2,70,1,6, 1, 1,22,0,0,0,0, 1,12,17.1,11, 0,1,0,0,0, -1,-1,0, -1,-1
52787,2008,1767,1,8.80000000000000004e-01,1,30,3,6, 2, 2, 0,0,0,0,0, 2,11,34.3,12,10,1,0,0,0, -1,-1,0, -1,-1
52788,2008,1768,2,1.07000000000000006e+00,1,55,1,6, 1, 1,14,0,1,0,1, 0,12,-1.0,10,99,1,0,0,0, -1,-1,0, -1,-1
52789,2008,1769,2,2.14000000000000012e+00,1,52,1,6, 1, 1,14,0,1,0,1, 1,12,27.7,12,12,1,0,0,0, -1,-1,0, -1,-1
52790,2008,1770,2,8.80000000000000004e-01,2,34,1,6,11,11,70,0,6,0,1,11,12,57.1,13,12,1,0,0,0, -1,-1,0, -1,-1
52791,2008,1771,1,1.07000000000000006e+00,1,65,1,6, 1, 1,14,0,0,0,0, 0, 9,31.5, 8, 0,2,0,0,0, -1,-1,0, -1,-1
52792,2008,1772,1,1.31000000000000005e+00,2,53,1,6, 1, 1,60,0,0,0,0, 1,12,43.7,11,11,2,0,0,0, -1,-1,0, -1,-1
52793,2008,1773,2,4.40000000000000002e-01,1,55,1,6, 1, 1,60,0,1,0,1, 0,12,26.7,11, 0,1,0,0,0, -1,-1,0, -1,-1
52794,2008,1774,3,8.80000000000000004e-01,1,63,1,6, 1, 1,18,0,1,0,1, 1,14,63.5, 2, 8,1,0,0,0, -1,-1,0, -1,-1
52795,2008,1775,2,8.80000000000000004e-01,1,65,1,6, 1, 1,14,0,1,0,1, 1,12,63.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52796,2008,1776,2,1.07000000000000006e+00,2,28,1,6, 1, 1,14,0,1,0,1, 0,13,32.4, 9, 2,1,0,0,0, -1,-1,0, -1,-1
52797,2008,1777,3,2.14000000000000012e+00,1,36,1,6, 1, 1,14,0,1,0,1, 1,12,50.7,12,12,0,0,0,0, -1,-1,0, -1,-1
52798,2008,1778,1,1.75000000000000000e+00,2,81,2,6, 1, 1,14,0,0,0,0, 0, 6,27.7,11, 0,1,0,0,0, -1,-1,0, -1,-1
52799,2008,1779,2,1.31000000000000005e+00,1,28,2,6, 1, 1,14,0,1,0,1, 0,11,28.4,12,12,2,0,0,0, -1,-1,0, -1,-1
52800,2008,1780,3,2.14000000000000012e+00,1,57,2,6, 1, 1,18,0,1,0,1, 1,12,28.4,12, 0,0,0,0,0, -1,-1,0, -1,-1
52801,2008,1781,1,8.80000000000000004e-01,2,53,1,5, 1, 2, 0,0,0,0,0, 1,12,56.6, 9, 9,1,0,0,0, -1,-1,0, -1,-1
52802,2008,1782,3,2.14000000000000012e+00,2,67,1,5, 1, 1,14,0,1,0,8, 1,11,27.5,12, 0,0,0,0,0, -1,-1,0, -1,-1
52803,2008,1783,2,4.40000000000000002e-01,2,66,2,5, 1, 1,12,0,1,0,1, 0, 9,22.5, 1, 0,2,0,0,0, -1,-1,0, -1,-1
52804,2008,1784,2,8.80000000000000004e-01,2,29,2,5,11, 1,60,0,1,0,1,11,13,64.2,12, 2,1,0,0,0, -1,-1,0, -1,-1
52805,2008,1785,3,8.80000000000000004e-01,2,77,1,5, 1, 1,14,0,1,0,1, 1, 6,-1.0,10, 0,0,0,0,0, -1,-1,0, -1,-1
52806,2008,1786,2,4.40000000000000002e-01,2,57,1,5, 2, 2, 0,0,2,0,2, 0,18,71.6,12,12,1,0,0,0, -1,-1,0, -1,-1
52807,2008,1787,3,8.80000000000000004e-01,2,19,2,5, 1,98, 0,0,8,0,8, 0,11,33.1, 1, 0,0,0,0,0, -1,-1,0, -1,-1
52808,2008,1788,3,4.40000000000000002e-01,1,57,1,5, 2, 2, 0,0,2,0,2, 0,19,78.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52809,2008,1789,2,8.80000000000000004e-01,1,67,2,5, 1, 1,14,0,1,0,1, 0,12,31.5,13, 0,2,0,0,0, -1,-1,0, -1,-1
52810,2008,1790,3,8.80000000000000004e-01,1,65,2,5, 1, 1,60,0,9,0,9, 0, 8,31.5,13, 0,0,0,0,0, -1,-1,0, -1,-1
52811,2008,1791,2,4.40000000000000002e-01,2,58,2,5, 1, 1,14,0,1,0,1, 0,12,31.2, 8, 8,1,0,0,0, -1,-1,0, -1,-1
52812,2008,1792,1,2.14000000000000012e+00,2,35,1,5, 2, 2, 0,0,0,0,0, 2,13,76.4,12,12,1,0,0,0, -1,-1,0, -1,-1
52813,2008,1793,2,4.40000000000000002e-01,2,29,2,5, 1, 1,14,0,8,0,1, 1,11,29.3, 8, 0,2,0,0,0, -1,-1,0, -1,-1
52814,2008,1794,3,4.40000000000000002e-01,2,24,2,5,11,11,70,0,1,0,1, 0,13,29.3, 2, 2,0,0,0,0, -1,-1,0, -1,-1
52815,2008,1795,2,1.75000000000000000e+00,1,30,1,5, 1, 4, 0,0,1,0,2, 0,10,25.8,98, 0,1,0,0,0, -1,-1,0, -1,-1
52816,2008,1796,1,2.14000000000000012e+00,2,56,1,5, 2, 2, 0,0,0,0,0, 2,12,34.2,12, 0,1,0,0,0, -1,-1,0, -1,-1
52817,2008,1797,1,8.80000000000000004e-01,2,32,2,5, 1, 1,14,0,0,0,0, 1,14,27.5,12, 0,2,0,0,0, -1,-1,0, -1,-1
52818,2008,1798,1,4.40000000000000002e-01,1,55,1,5, 4, 1,14,0,0,0,0, 0, 8,26.5, 8, 0,2,0,0,0, -1,-1,0, -1,-1
52819,2008,1799,1,2.14000000000000012e+00,1,24,1,5, 2, 2, 0,0,0,0,0, 0,11,34.2,11,98,2,0,0,0, -1,-1,0, -1,-1
52820,2008,1800,1,8.80000000000000004e-01,2,34,1,5,11, 2, 0,0,0,0,0, 1,12,38.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52821,2008,1801,2,8.80000000000000004e-01,1,28,1,5, 1, 1,14,0,8,0,1, 4, 7,45.4,12, 0,1,0,0,0, -1,-1,0, -1,-1
52822,2008,1802,2,8.80000000000000004e-01,1,61,1,5, 4, 2, 0,0,2,0,2, 4,14,37.3,12,10,1,0,0,0, -1,-1,0, -1,-1
52823,2008,1803,2,1.45999999999999996e+00,1,44,1,5, 1, 1,60,0,1,0,1, 1,11,43.3, 7, 7,2,0,0,0, -1,-1,0, -1,-1
52824,2008,1804,2,7.29999999999999982e-01,2,54,1,5, 2, 2, 0,0,2,0,2, 0, 9,29.3, 9, 9,2,0,0,0, -1,-1,0, -1,-1
52825,2008,1805,1,8.80000000000000004e-01,1,48,1,5, 1, 1,18,0,0,0,0, 1,11,37.3,12,98,1,0,0,0, -1,-1,0, -1,-1
52826,2008,1806,2,8.80000000000000004e-01,2,52,1,5,11, 2, 0,0,2,0,1, 2,16,50.5,12,12,1,0,0,0, -1,-1,0, -1,-1
52827,2008,1807,1,4.40000000000000002e-01,1,41,1,5, 2, 2, 0,0,0,0,0, 0,12,32.3,12,12,1,0,0,0, -1,-1,0, -1,-1
52828,2008,1808,3,8.80000000000000004e-01,2,37,1,5, 2, 2, 0,0,2,0,2, 0,15,43.7,12,12,0,0,0,0, -1,-1,0, -1,-1
52829,2008,1809,1,4.40000000000000002e-01,1,20,1,5, 1, 1,18,0,0,0,0, 0,12,45.3,12,10,1,0,0,0, -1,-1,0, -1,-1
52830,2008,1810,3,1.31000000000000005e+00,2,89,2,5, 2, 2, 0,0,1,0,1, 0,16,78.5,11, 0,0,0,0,0, -1,-1,0, -1,-1
52831,2008,1811,1,4.40000000000000002e-01,1,61,1,5, 4, 1,22,0,0,0,0, 0,12,28.6,13,13,2,0,0,0, -1,-1,0, -1,-1
52832,2008,1812,1,4.40000000000000002e-01,2,67,1,6, 1, 1,60,0,0,0,0, 0,12,50.7,12, 0,2,0,0,0, -1,-1,0, -1,-1
52833,2008,1813,3,1.75000000000000000e+00,2,37,3,6, 2, 2, 0,0,2,0,2, 0, 9,-1.0,98, 0,2,0,0,0, -1,-1,0, -1,-1
52834,2008,1814,1,8.80000000000000004e-01,1,34,1,6, 1, 1,60,0,0,0,0, 1,12,73.3,12,12,1,0,0,0, -1,-1,0, -1,-1
52835,2008,1815,3,4.40000000000000002e-01,2,63,1,6, 1, 1,14,0,7,0,1, 0,14,-1.0, 8,99,0,0,0,0, -1,-1,0, -1,-1
52836,2008,1816,2,4.40000000000000002e-01,1,35,1,6, 1, 1,14,0,1,0,1, 0,13,33.3,12,12,2,0,0,0, -1,-1,0, -1,-1
52837,2008,1817,3,8.80000000000000004e-01,1,26,3,6, 2, 2, 0,0,2,0,2, 1, 4,26.4,12, 3,0,0,0,0, -1,-1,0, -1,-1
52838,2008,1818,1,1.07000000000000006e+00,1,37,3,6, 2, 2, 0,0,0,0,0, 0, 6,29.2,11,11,2,0,0,0, -1,-1,0, -1,-1
